,name,iata_code,iso_country,latitude,longitude
3490,Cortland County Chase Field,CTX,US,42.59260178,-76.21489716
3491,Sidney Municipal Airport,SXY,US,42.302600860596,-75.416000366211
3492,Stroudsburg Pocono Airport,ESP,US,41.0358009338,-75.1605987549
3493,New Orleans NAS JRB/Alvin Callender Field,NBG,US,29.82530022,-90.03500366
3494,Naval Outlying Field Barin,NHX,US,30.389099121100003,-87.63529968259999
3495,Dahlgren Naval Surface Warfare Center Airport,DGN,US,38.33250046,-77.03720093
3496,Lakehurst Maxfield Field Airport,NEL,US,40.03329849,-74.353302
3497,Whitehouse Naval Outlying Field,NEN,US,30.353900909424,-81.87190246582
3498,Lakefront Airport,NEW,US,30.042400360107,-90.028297424316
3499,Fallon Naval Air Station,NFL,US,39.41659927,-118.7009964
3500,NAS Fort Worth JRB / Carswell Field,FWH,US,32.769199,-97.441498
3501,Norfolk Naval Station (Chambers Field),NGU,US,36.937599,-76.289299
3502,Patuxent River Naval Air Station (Trapnell Field),NHK,US,38.285999,-76.411797
3503,Brunswick Executive Airport,NHZ,US,43.89220047,-69.93859863
3504,Jacksonville Naval Air Station (Towers Field),NIP,US,30.2358,-81.680603
3505,El Centro NAF Airport (Vraciu Field),NJK,US,32.829201,-115.671996
3506,Miramar Marine Corps Air Station - Mitscher Field,NKX,US,32.86840057,-117.1429977
3507,Lemoore Naval Air Station (Reeves Field) Airport,NLC,US,36.33300018,-119.9520035
3508,Naval Air Station Pensacola Forrest Sherman Field,NPA,US,30.352699,-87.318604
3509,Millington-Memphis Airport,NQA,US,35.356701,-89.8703
3510,Kingsville Naval Air Station,NQI,US,27.5072002411,-97.8097000122
3511,Naval Air Station Key West/Boca Chica Field,NQX,US,24.57579994,-81.68890381
3512,Naval Station Mayport (Admiral David L. Mcdonald Field),NRB,US,30.39109993,-81.42469788
3513,Naval Outlying Field Imperial Beach (Ream Field),NRS,US,32.5667,-117.116997
3514,Whiting Field Naval Air Station - North,NSE,US,30.7241993,-87.02189636
3515,Point Mugu Naval Air Station (Naval Base Ventura Co),NTD,US,34.120300293,-119.121002197
3516,Oceana Naval Air Station,NTU,US,36.820702,-76.033501
3517,Moffett Federal Airfield,NUQ,US,37.4161,-122.049004
3518,Whidbey Island Naval Air Station (Ault Field),NUW,US,48.351799,-122.655998
3519,Yuma International Airport / Marine Corps Air Station Yuma,YUM,US,32.656601,-114.606003
3520,North Island Naval Air Station-Halsey Field,NZY,US,32.69919968,-117.2149963
3521,Nervino Airport,NVN,US,39.8185005188,-120.352996826
3522,Columbia Airport,COA,US,38.0303993225,-120.415000916
3523,Oakdale Airport,ODC,US,37.75630188,-120.8000031
3524,Yerington Municipal Airport,EYR,US,39.0041007996,-119.157997131
3525,Albert J Ellis Airport,OAJ,US,34.829201,-77.612099
3526,Metropolitan Oakland International Airport,OAK,US,37.721298,-122.221001
3527,Marina Municipal Airport,OAR,US,36.68190002,-121.762001
3528,Okeechobee County Airport,OBE,US,27.2628002167,-80.8498001099
3529,Ocala International Airport - Jim Taylor Field,OCF,US,29.17259979,-82.22419739
3530,A L Mangham Jr. Regional Airport,OCH,US,31.57799911,-94.70950317
3531,Warren Field,OCW,US,35.570499420166,-77.049797058105
3532,O'Neal Airport,OEA,US,38.68521,-87.543138
3533,L O Simenstad Municipal Airport,OEO,US,45.310001373291,-92.691902160645
3534,Offutt Air Force Base,OFF,US,41.118301391602,-95.912498474121
3535,Karl Stefan Memorial Airport,OFK,US,41.985500335693,-97.435096740723
3536,Searle Field,OGA,US,41.11949921,-101.7699966
3537,Orangeburg Municipal Airport,OGB,US,33.456798553467,-80.859497070312
3538,Ogden Hinckley Airport,OGD,US,41.195899963379,-112.0120010376
3539,Ogdensburg International Airport,OGS,US,44.6819,-75.4655
3540,Lt Warren Eaton Airport,OIC,US,42.566600799561,-75.524101257324
3541,Johnson County Executive Airport,OJC,US,38.84759903,-94.73760223
3542,Oceanside Municipal Airport,OCN,US,33.217947,-117.351683
3543,Will Rogers World Airport,OKC,US,35.393101,-97.6007
3544,AJ Eisenberg Airport,ODW,US,48.251499176,-122.674003601
3545,Kokomo Municipal Airport,OKK,US,40.528198242188,-86.05899810791
3546,Okmulgee Regional Airport,OKM,US,35.668098449707,-95.948699951172
3547,Garden County Airport/King Rhiley Field,OKS,US,41.401001,-102.355003
3548,Winchester Regional Airport,WGO,US,39.14350128,-78.14440155
3549,Dewitt Field - Old Town Municipal Airport,OLD,US,44.952801,-68.674301
3550,L M Clayton Airport,OLF,US,48.0945014954,-105.574996948
3551,Olympia Regional Airport,OLM,US,46.9693985,-122.9029999
3552,Nogales International Airport,OLS,US,31.4177,-110.848
3553,Olive Branch Airport,OLV,US,34.9786987305,-89.78690338130001
3554,Komo-Manda Airport,KOM,PG,-6.0682,142.8598
3555,Eppley Airfield,OMA,US,41.3032,-95.894096
3556,Omak Airport,OMK,US,48.4644012451,-119.517997742
3557,The O'Neill Municipal John L Baker Field,ONL,US,42.469898,-98.688103
3558,Ontario Municipal Airport,ONO,US,44.0198,-117.013289
3559,Newport Municipal Airport,ONP,US,44.580399,-124.057999
3560,Ontario International Airport,ONT,US,34.055999755859375,-117.60099792480467
3561,Miami-Opa Locka Executive Airport,OPF,US,25.907,-80.278397
3562,Quonset State Airport,NCO,US,41.597099304199,-71.412101745605
3563,Kakoro(Koroko) Airstrip,KOR,PG,-7.83466666667,146.5335
3564,Chicago O'Hare International Airport,ORD,US,41.9786,-87.9048
3565,Norfolk International Airport,ORF,US,36.8946,-76.201202
3566,Worcester Regional Airport,ORH,US,42.2673,-71.875702
3567,Orlando Executive Airport,ORL,US,28.5455,-81.332901
3568,Orcas Island Airport,ESD,US,48.7081985474,-122.910003662
3569,Oscoda Wurtsmith Airport,OSC,US,44.451599,-83.394096
3570,Wittman Regional Airport,OSH,US,43.98440170288086,-88.55699920654297
3571,The Ohio State University Airport - Don Scott Field,OSU,US,40.0798,-83.072998
3572,Southwest Oregon Regional Airport,OTH,US,43.41709899902344,-124.24600219726562
3573,Ottumwa Regional Airport,OTM,US,41.106368,-92.449837
3574,University of Oklahoma Westheimer Airport,OUN,US,35.2456,-97.472099
3575,Oroville Municipal Airport,OVE,US,39.487800598145,-121.62200164795
3576,Owatonna Degner Regional Airport,OWA,US,44.12340164,-93.26059723
3577,Owensboro Daviess County Airport,OWB,US,37.74010086,-87.16680145
3578,Norwood Memorial Airport,OWD,US,42.1904983521,-71.1728973389
3579,Central Maine Airport of Norridgewock,OWK,US,44.71549988,-69.86650085
3580,Ocean City Municipal Airport,OCE,US,38.310398101807,-75.124000549316
3581,Waterbury Oxford Airport,OXC,US,41.47859954834,-73.135200500488
3582,Miami University Airport,OXD,US,39.50230026,-84.78440094
3583,Oxnard Airport,OXR,US,34.200801849365,-119.20700073242
3584,St Marys Municipal Airport,STQ,US,41.412498474121,-78.502601623535
3585,Ozona Municipal Airport,OZA,US,30.735300064087,-101.20300292969
3586,Cairns AAF (Fort Rucker) Air Field,OZR,US,31.27569962,-85.71340179
3587,Samjiyŏn Airport,YJS,KP,41.907132,128.409834
3588,Orang (Chongjin) Airport,RGO,KP,41.428538,129.647555
3589,Bisbee Municipal Airport,BSQ,US,31.3640003204,-109.883003235
3590,Polacca Airport,PXL,US,35.7916984558,-110.422996521
3591,San Carlos Apache Airport,GLB,US,33.3531,-110.667
3592,Holbrook Municipal Airport,HBK,US,34.940700531,-110.138000488
3593,Cochise County Airport,CWX,US,32.24539948,-109.8949966
3594,Snohomish County (Paine Field) Airport,PAE,US,47.9063,-122.281998
3595,Barkley Regional Airport,PAH,US,37.06079864501953,-88.7738037109375
3596,Tyndall Air Force Base,PAM,US,30.069599,-85.575401
3597,Payson Airport,PJB,US,34.256801605225,-111.33899688721
3598,Palo Alto Airport of Santa Clara County,PAO,US,37.461101532,-122.114997864
3599,"Pine Bluff Regional Airport, Grider Field",PBF,US,34.174121,-91.935643
3600,Plattsburgh International Airport,PBG,US,44.6509017944336,-73.46810150146484
3601,Palm Beach International Airport,PBI,US,26.68320083618164,-80.09559631347656
3602,Pike County-Hatcher Field,PVL,US,37.5617981,-82.56639862
3603,Prairie Du Chien Municipal Airport,PCD,US,43.019298553467,-91.12370300293
3604,DeKalb Peachtree Airport,PDK,US,33.8755989075,-84.3020019531
3605,Eastern Oregon Regional Airport at Pendleton,PDT,US,45.695099,-118.841003
3606,Portland International Airport,PDX,US,45.58869934,-122.5979996
3607,Yapsiei Airport,KPE,PG,-4.6280555555600005,141.094166667
3608,Pecos Municipal Airport,PEQ,US,31.382400512695,-103.51100158691
3609,Page Municipal Airport,PGA,US,36.92610168,-111.447998
3610,Charlotte County Airport,PGD,US,26.9202,-81.990501
3611,Kirk Field,PGR,US,36.06290054,-90.50779724
3612,Pitt Greenville Airport,PGV,US,35.6352005,-77.38529968
3613,Harry Clever Field,PHD,US,40.470901489258,-81.419700622559
3614,Newport News Williamsburg International Airport,PHF,US,37.131901,-76.492996
3615,Robert F Swinnie Airport,ADR,US,33.4516983032,-79.5261993408
3616,Palm Beach County Glades Airport,PHK,US,26.78499985,-80.69339752
3617,Philadelphia International Airport,PHL,US,39.87189865112305,-75.24109649658203
3618,St Clair County International Airport,PHN,US,42.9109993,-82.52890015
3619,Philip Airport,PHP,US,44.048599243164,-101.59899902344
3620,Henry County Airport,PHT,US,36.3381996155,-88.38289642330001
3621,Phoenix Sky Harbor International Airport,PHX,US,33.435302,-112.005905
3622,General Wayne A. Downing Peoria International Airport,PIA,US,40.6642,-89.693298
3623,Hattiesburg Laurel Regional Airport,PIB,US,31.4671,-89.337097
3624,St. Petersburg Clearwater International Airport,PIE,US,27.9102,-82.687401
3625,Pocatello Regional Airport,PIH,US,42.9098014831543,-112.59600067138672
3626,Harris County Airport,PIM,US,32.8406982422,-84.8824005127
3627,Pierre Regional Airport,PIR,US,44.38270187,-100.2860031
3628,Pittsburgh International Airport,PIT,US,40.49150085,-80.23290253
3629,Mid Ohio Valley Regional Airport,PKB,US,39.34510040283203,-81.43920135498047
3630,Park Rapids Municipal Konshok Field,PKD,US,46.9006,-95.073095
3631,Park Falls Municipal Airport,PKF,US,45.955001831055,-90.42440032959
3632,Kapal Airport,KPL,PG,-8.630184,142.823756
3633,M. Graham Clark Downtown Airport,PLK,US,36.62590027,-93.22889709
3634,Pellston Regional Airport of Emmet County Airport,PLN,US,45.57089996,-84.79669952
3635,St Clair County Airport,PLR,US,33.558799743652,-86.249099731445
3636,Pembina Municipal Airport,PMB,US,48.9425010681,-97.2407989502
3637,Palmdale Regional Airport / USAF Plant 42 Airport,PMD,US,34.629398,-118.084999
3638,Greater Portsmouth Regional Airport,PMH,US,38.8404998779,-82.84729766850002
3639,Pompano Beach Airpark,PPM,US,26.247100830078,-80.111099243164
3640,Ralph Wenz Field,PWY,US,42.79550171,-109.8069992
3641,Ponca City Regional Airport,PNC,US,36.73199844,-97.09980011
3642,Northeast Philadelphia Airport,PNE,US,40.081902,-75.010597
3643,Princeton Municipal Airport,PNN,US,45.200698852539,-67.564399719238
3644,Pensacola International Airport,PNS,US,30.4734,-87.1866
3645,Pope Field,POB,US,35.170898,-79.014503
3646,Brackett Field,POC,US,34.091598510742,-117.78199768066
3647,Polk Army Air Field,POE,US,31.0447998,-93.1917038
3648,Poplar Bluff Municipal Airport,POF,US,36.773899078369,-90.324897766113
3649,Dutchess County Airport,POU,US,41.6265983581543,-73.88420104980469
3650,Powell Municipal Airport,POY,US,44.867198944092,-108.79299926758
3651,Perry Lefors Field,PPA,US,35.612998962402,-100.99600219727
3652,Tri-City Airport,PPF,US,37.32989883,-95.5062027
3653,La Porte Municipal Airport,LPO,US,41.5724983215,-86.73449707030001
3654,Presque Isle International Airport,PQI,US,46.688999,-68.0448
3655,Trent Lott International Airport,PGL,US,30.462799072266,-88.529197692871
3656,Paso Robles Municipal Airport,PRB,US,35.67290115,-120.6269989
3657,Prescott International Airport - Ernest A. Love Field,PRC,US,34.654499,-112.419998
3658,Perry Municipal Airport,PRO,US,41.82799911,-94.15989685
3659,Cox Field,PRX,US,33.636600494385,-95.450798034668
3660,Tri Cities Airport,PSC,US,46.26470184326172,-119.11900329589844
3661,Pittsfield Municipal Airport,PSF,US,42.4268,-73.2929
3662,New River Valley Airport,PSK,US,37.137298583984,-80.678497314453
3663,Portsmouth International at Pease Airport,PSM,US,43.0778999329,-70.8233032227
3664,Palestine Municipal Airport,PSN,US,31.779699325562,-95.706298828125
3665,Stevens Field,PGO,US,37.28630066,-107.0559998
3666,Palm Springs International Airport,PSP,US,33.8297,-116.507004
3667,Palacios Municipal Airport,PSX,US,28.727500915527,-96.250999450684
3668,Dinwiddie County Airport,PTB,US,37.183799743652,-77.507400512695
3669,Oakland County International Airport,PTK,US,42.665500640869,-83.420097351074
3670,Harry P Williams Memorial Airport,PTN,US,29.709499359131,-91.338996887207
3671,Pratt Regional Airport,PTT,US,37.70159912,-98.74690247
3672,Porterville Municipal Airport,PTV,US,36.029598236084,-119.06300354004
3673,Heritage Field,PTW,US,40.239601,-75.556702
3674,Pueblo Memorial Airport,PUB,US,38.289101,-104.497002
3675,Carbon County Regional/Buck Davis Field,PUC,US,39.61389923,-110.7509995
3676,Pullman Moscow Regional Airport,PUW,US,46.7439,-117.110001
3677,Provincetown Municipal Airport,PVC,US,42.0718994141,-70.2213973999
3678,Theodore Francis Green State Airport,PVD,US,41.725038,-71.425668
3679,Placerville Airport,PVF,US,38.724201202393,-120.75299835205
3680,Provo-Utah Lake International Airport,PVU,US,40.2192,-111.723
3681,Hale County Airport,PVW,US,34.168098449707,-101.71700286865
3682,Wiley Post Airport,PWA,US,35.53419876,-97.64710236
3683,Sher-Wood Airport,PWD,US,48.790298461914,-104.53399658203
3684,Chicago Executive Airport,PWK,US,42.114222,-87.901494
3685,Portland International Jetport,PWM,US,43.646198,-70.309303
3686,Bremerton National Airport,PWT,US,47.490200042725,-122.76499938965
3687,Plymouth Municipal Airport,PYM,US,41.909,-70.728798
3688,Kol Airport,KQL,PG,-5.73116666667,144.846
3689,John H Batten Airport,RAC,US,42.7606010437,-87.8152008057
3690,Riverside Municipal Airport,RAL,US,33.9519,-117.445
3691,Rapid City Regional Airport,RAP,US,44.0452995300293,-103.05699920654295
3692,Dallas Executive Airport,RBD,US,32.6809005737,-96.8682022095
3693,Roseburg Regional Airport,RBG,US,43.2388000488,-123.356002808
3694,Red Bluff Municipal Airport,RBL,US,40.1506996155,-122.251998901
3695,Lowcountry Regional Airport,RBW,US,32.921001434299995,-80.6406021118
3696,Ellsworth Air Force Base,RCA,US,44.14500046,-103.1039963
3697,H H Coffield Regional Airport,RCK,US,30.6315994263,-96.9897003174
3698,Fulton County Airport,RCR,US,41.0656013489,-86.18170166019999
3699,Nartron Field,RCT,US,43.9000015259,-85.5167007446
3700,Redding Municipal Airport,RDD,US,40.50899887,-122.2929993
3701,Reading Regional Airport (Carl A Spaatz Field),RDG,US,40.378502,-75.965202
3702,Roberts Field,RDM,US,44.2541008,-121.1500015
3703,Grand Forks Air Force Base,RDR,US,47.961101532,-97.4011993408
3704,Raleigh Durham International Airport,RDU,US,35.87760162353516,-78.7874984741211
3705,Rome State Airport,REO,US,42.5777015686,-117.885002136
3706,Chicago Rockford International Airport,RFD,US,42.1954,-89.097198
3707,Rooke Field,RFG,US,28.2936,-97.322998
3708,Rhinelander Oneida County Airport,RHI,US,45.63119888305664,-89.46749877929688
3709,Reid-Hillview Airport of Santa Clara County,RHV,US,37.332901001,-121.819000244
3710,Richmond International Airport,RIC,US,37.50519943237305,-77.3197021484375
3711,Garfield County Regional Airport,RIL,US,39.526299,-107.726997
3712,March Air Reserve Base,RIV,US,33.880699,-117.259003
3713,Riverton Regional Airport,RIW,US,43.064201355,-108.459999084
3714,Karawari Airstrip,KRJ,PG,-4.59666666667,143.5225
3715,Knox County Regional Airport,RKD,US,44.06010056,-69.09919739
3716,Aransas County Airport,RKP,US,28.0867996216,-97.0446014404
3717,Southwest Wyoming Regional Airport,RKS,US,41.5942,-109.065001
3718,Rockwood Municipal Airport,RKW,US,35.9222984314,-84.6896972656
3719,Griffiss International Airport,RME,US,43.23379898,-75.40699768
3720,Richard B Russell Airport,RMG,US,34.3506011963,-85.15799713130001
3721,Warren County Memorial Airport,RNC,US,35.69869995,-85.84380341
3722,Randolph Air Force Base,RND,US,29.529699,-98.2789
3723,Reno Tahoe International Airport,RNO,US,39.49909973144531,-119.76799774169922
3724,Renton Municipal Airport,RNT,US,47.4930992126,-122.216003418
3725,Roanoke–Blacksburg Regional Airport,ROA,US,37.3255,-79.975403
3726,Frederick Douglass Greater Rochester International Airport,ROC,US,43.1189,-77.672401
3727,Rogers Municipal Airport-Carter Field,ROG,US,36.37229919,-94.10690308
3728,Roswell Air Center Airport,ROW,US,33.301601,-104.530998
3729,Roseau Municipal Rudy Billberg Field,ROX,US,48.85599899,-95.6969986
3730,Rice Lake Regional Airport - Carl's Field,RIE,US,45.423024,-91.773127
3731,Roundup Airport,RPX,US,46.475095,-108.541497
3732,Roben Hood Airport,WBR,US,43.7225990295,-85.50409698490002
3733,El Reno Regional Airport,RQO,US,35.47269821,-98.00579834
3734,Merrill Municipal Airport,RRL,US,45.1988983154,-89.7128982544
3735,Warroad International Memorial Airport,RRT,US,48.94139862,-95.3483963
3736,Russell Municipal Airport,RSL,US,38.872100830078,-98.811798095703
3737,Ruston Regional Airport,RSN,US,32.514187,-92.588517
3738,Rochester International Airport,RST,US,43.908298,-92.5
3739,Southwest Florida International Airport,RSW,US,26.53619956970215,-81.75520324707031
3740,Raton Municipal Airport / Crews Field,RTN,US,36.741501,-104.501999
3741,Kerau Airport,KRU,PG,-8.271612,147.071899
3742,Mid-Carolina Regional Airport,SRW,US,35.645901,-80.520302
3743,Rutland - Southern Vermont Regional Airport,RUT,US,43.5294,-72.9496
3744,Mifflin County Airport,RED,US,40.6773986816,-77.6268005371
3745,Richard Lloyd Jones Jr Airport,RVS,US,36.039600372314,-95.984596252441
3746,Redwood Falls Municipal Airport,RWF,US,44.54719925,-95.08229828
3747,Rocky Mount Wilson Regional Airport,RWI,US,35.856300354003906,-77.89189910888672
3748,Rawlins Municipal Airport/Harvey Field,RWL,US,41.80559921,-107.1999969
3749,Rexburg Madison County Airport,RXE,US,43.8339,-111.805002
3750,Jasper County Airport,RNZ,US,40.9478988647,-87.1826019287
3751,Ashland Municipal Airport-Sumner Parker Field,AHM,US,42.190265,-122.660648
3752,Bandon State Airport,BDY,US,43.08649826,-124.4079971
3753,Sunriver Airport,SUO,US,43.8763008118,-121.45300293
3754,Madras Municipal Airport,MDJ,US,44.67020035,-121.1549988
3755,Prineville Airport,PRZ,US,44.286998748779,-120.90399932861
3756,Idaho County Airport,IDH,US,45.9426,-116.123001
3757,Shively Field,SAA,US,41.444901,-106.823997
3758,Sacramento Executive Airport,SAC,US,38.5125007629,-121.492996216
3759,Safford Regional Airport,SAD,US,32.85480118,-109.6350021
3760,Santa Fe Municipal Airport,SAF,US,35.617099762,-106.088996887
3761,San Diego International Airport,SAN,US,32.7336006165,-117.190002441
3762,Sparta Community Hunter Field,SAR,US,38.1488990784,-89.6986999512
3763,San Antonio International Airport,SAT,US,29.533701,-98.469803
3764,Savannah Hilton Head International Airport,SAV,US,32.12760162,-81.20210266
3765,Sawyer International Airport,MQT,US,46.3536,-87.395401
3766,Santa Barbara Municipal Airport,SBA,US,34.42620087,-119.8399963
3767,San Bernardino International Airport,SBD,US,34.095402,-117.235001
3768,Sheboygan County Memorial Airport,SBM,US,43.76959991,-87.85140228
3769,South Bend Regional Airport,SBN,US,41.708698,-86.317299
3770,San Luis County Regional Airport,SBP,US,35.2368011475,-120.641998291
3771,Steamboat Springs Bob Adams Field,SBS,US,40.5163002,-106.8659973
3772,Shelby Airport,SBX,US,48.5406990051,-111.871002197
3773,Salisbury Ocean City Wicomico Regional Airport,SBY,US,38.34049987792969,-75.51029968261719
3774,Scribner State Airport,SCB,US,41.610298156738,-96.629898071289
3775,Schenectady County Airport,SCH,US,42.852500915527,-73.928901672363
3776,Stockton Metropolitan Airport,SCK,US,37.894199371338,-121.2379989624
3777,Louisville Muhammad Ali International Airport,SDF,US,38.1744,-85.736
3778,Scottsdale Airport,SCF,US,33.622898101807,-111.91100311279
3779,Brown Field Municipal Airport,SDM,US,32.572639,-116.980019
3780,Sidney - Richland Regional Airport,SDY,US,47.706902,-104.193001
3781,Seattle–Tacoma International Airport,SEA,US,47.449162,-122.311134
3782,Gillespie Field,SEE,US,32.826198577881,-116.97200012207
3783,Sebring Regional Airport,SEF,US,27.45639992,-81.3423996
3784,Penn Valley Airport,SEG,US,40.820598602295,-76.863899230957
3785,Craig Field,SEM,US,32.343898773193,-86.987800598145
3786,Stephenville Clark Regional Airport,SEP,US,32.215302,-98.177696
3787,Freeman Municipal Airport,SER,US,38.923599243164,-85.907402038574
3788,Sedona Airport,SDX,US,34.848598480225,-111.78800201416
3789,Orlando Sanford International Airport,SFB,US,28.7775993347168,-81.23750305175781
3790,Felts Field,SFF,US,47.682899,-117.321925
3791,Sanford Seacoast Regional Airport,SFM,US,43.393901824951,-70.708000183105
3792,San Francisco International Airport,SFO,US,37.61899948120117,-122.375
3793,North Central State Airport,SFZ,US,41.9207992554,-71.49140167239999
3794,Springfield Branson National Airport,SGF,US,37.245701,-93.388603
3795,Springfield-Beckley Municipal Airport,SGH,US,39.840301513672,-83.840202331543
3796,Northeast Florida Regional Airport,UST,US,29.9592,-81.339798
3797,Sugar Land Regional Airport,SGR,US,29.622299194336,-95.65650177002
3798,Stuttgart Municipal Airport / Carl Humphrey Field,SGT,US,34.599499,-91.574997
3799,St George Regional Airport,SGU,US,37.036389,-113.510306
3800,Shenandoah Valley Regional Airport,SHD,US,38.263802,-78.8964
3801,Sanderson Field,SHN,US,47.233600616455,-123.14800262451
3802,Sheridan County Airport,SHR,US,44.76919937133789,-106.9800033569336
3803,Shreveport Regional Airport,SHV,US,32.446602,-93.8256
3804,Sikeston Memorial Municipal Airport,SIK,US,36.898899078369,-89.561798095703
3805,Sullivan County Airport,SIV,US,39.1147,-87.448303
3806,Norman Y. Mineta San Jose International Airport,SJC,US,37.362452,-121.929188
3807,St Johns Industrial Air Park,SJN,US,34.51860046,-109.3789978
3808,San Angelo Regional Mathis Field,SJT,US,31.35770034790039,-100.49600219726562
3809,Fairchild Air Force Base,SKA,US,47.615101,-117.655998
3810,Lackland Air Force Base,SKF,US,29.38419914,-98.58110046
3811,Taos Regional Airport,TSM,US,36.45819855,-105.6719971
3812,Storm Lake Municipal Airport,SLB,US,42.5973014832,-95.2406997681
3813,Salt Lake City International Airport,SLC,US,40.785749,-111.979746
3814,Salem Municipal Airport/McNary Field,SLE,US,44.90950012,-123.0029984
3815,Smith Field,SLG,US,36.19189835,-94.48999786
3816,Adirondack Regional Airport,SLK,US,44.38691,-74.204629
3817,Salina Municipal Airport,SLN,US,38.79100036621094,-97.6521987915039
3818,Salem–Leckrone Airport,SLO,US,38.642899,-88.964203
3819,Sulphur Springs Municipal Airport,SLR,US,33.159801483154,-95.621101379395
3820,Smith Field,SMD,US,41.14339828,-85.15280151
3821,Lake Cumberland Regional Airport,SME,US,37.0533981323,-84.6158981323
3822,Sacramento International Airport,SMF,US,38.69540023803711,-121.59100341796876
3823,Lemhi County Airport,SMN,US,45.1237983704,-113.880996704
3824,Santa Monica Municipal Airport,SMO,US,34.0158,-118.450996
3825,Sumter Airport,SUM,US,33.994998931885,-80.361297607422
3826,Santa Maria Public Airport Captain G Allan Hancock Field,SMX,US,34.898899,-120.457001
3827,John Wayne Airport-Orange County Airport,SNA,US,33.675701,-117.867996
3828,Winston Field,SNK,US,32.690212,-100.948918
3829,Shawnee Regional Airport,SNL,US,35.357898712158,-96.942802429199
3830,Salinas Municipal Airport,SNS,US,36.662799835205,-121.60600280762
3831,Sidney Municipal-Lloyd W Carr Field,SNY,US,41.10129929,-102.9850006
3832,Moore County Airport,SOP,US,35.237184,-79.389381
3833,Show Low Regional Airport,SOW,US,34.265049,-110.007084
3834,Kosipe Airport,KSP,PG,-8.450716,147.209195
3835,Spartanburg Downtown Memorial Airport,SPA,US,34.915699005127,-81.956497192383
3836,Black Hills Airport-Clyde Ice Field,SPF,US,44.48030090332,-103.78299713135
3837,Albert Whitted Airport,SPG,US,27.7651,-82.626999
3838,Abraham Lincoln Capital Airport,SPI,US,39.844101,-89.677902
3839,Sheppard Air Force Base / Wichita Falls Municipal Airport,SPS,US,33.9888,-98.491898
3840,Spencer Municipal Airport,SPW,US,43.165500640869,-95.202796936035
3841,Whiteside County Airport - Joseph H Bittorf Field,SQI,US,41.742802,-89.6763
3842,San Carlos Airport,SQL,US,37.511901855469,-122.25
3843,Sarasota Bradenton International Airport,SRQ,US,27.395399,-82.554398
3844,Sierra Blanca Regional Airport,RUI,US,33.462799,-105.535004
3845,Shaw Air Force Base,SSC,US,33.972698,-80.470596
3846,Stinson Municipal Airport,SSF,US,29.336999893188,-98.471099853516
3847,St Simons Island Airport,SSI,US,31.1518,-81.391296
3848,Saint Cloud Regional Airport,STC,US,45.5466,-94.059898
3849,Stevens Point Municipal Airport,STE,US,44.5452003479,-89.530296325684
3850,Rosecrans Memorial Airport,STJ,US,39.771900177002,-94.909698486328
3851,Sterling Municipal Airport,STK,US,40.613497,-103.263833
3852,St Louis Lambert International Airport,STL,US,38.748697,-90.370003
3853,St Paul Downtown Holman Field,STP,US,44.93450164794922,-93.05999755859376
3854,Charles M. Schulz Sonoma County Airport,STS,US,38.50899887,-122.8130035
3855,Witham Field,SUA,US,27.18169975,-80.22109985
3856,Stroud Municipal Airport,SUD,US,35.789600372314,-96.655700683594
3857,Door County Cherryland Airport,SUE,US,44.84370041,-87.42150116
3858,Friedman Memorial Airport,SUN,US,43.50439835,-114.2959976
3859,Spirit of St Louis Airport,SUS,US,38.662102,-90.652
3860,Travis Air Force Base,SUU,US,38.262699,-121.927002
3861,Richard I Bong Memorial Airport,SUW,US,46.688612,-92.095041
3862,Sioux Gateway Airport / Brigadier General Bud Day Field,SUX,US,42.397605,-96.382237
3863,Grant County Airport,SVC,US,32.632293,-108.154263
3864,Susanville Municipal Airport,SVE,US,40.375702,-120.572998
3865,Statesville Regional Airport,SVH,US,35.765300750732,-80.953903198242
3866,Hunter Army Air Field,SVN,US,32.00999832,-81.14569855
3867,New York Stewart International Airport,SWF,US,41.504101,-74.104797
3868,Stillwater Regional Airport,SWO,US,36.161201477051,-97.08570098877
3869,Avenger Field,SWW,US,32.467399597168,-100.46700286865
3870,Bomar Field Shelbyville Municipal Airport,SYI,US,35.56010056,-86.44249725
3871,Syracuse Hancock International Airport,SYR,US,43.11119842529297,-76.1063003540039
3872,Sylvester Airport,SYV,US,31.558500289917,-83.895698547363
3873,Whiteman Air Force Base,SZL,US,38.730301,-93.547897
3874,Tuba City Airport,TBC,US,36.091146,-111.38286
3875,Perry Stokes Airport,TAD,US,37.2593994141,-104.341003418
3876,Waynesville-St. Robert Regional Forney field,TBN,US,37.74160004,-92.14070129
3877,Statesboro Bulloch County Airport,TBR,US,32.4827003479,-81.73690032959999
3878,Katiola Airport,KTC,CI,8.132858,-5.06487
3879,Tucumcari Municipal Airport,TCC,US,35.182800293,-103.602996826
3880,Tuscaloosa Regional Airport,TCL,US,33.220600128174,-87.611396789551
3881,McChord Air Force Base,TCM,US,47.137699,-122.475998
3882,Truth or Consequences Municipal Airport,TCS,US,33.2369,-107.272003
3883,Ed Carlson Memorial Field South Lewis County Airport,TDO,US,46.4771995544,-122.805999756
3884,Tradewind Airport,TDW,US,35.1698989868,-101.825996399
3885,Toledo Executive Airport,TDZ,US,41.56489944,-83.4822998
3886,Teterboro Airport,TEB,US,40.85010147089999,-74.060798645
