,name,country_code,city,latitude,longitude
157,Spreadshirt,USA,Pittsburgh,40.437985,-80.004195
158,Socialtext,USA,Palo Alto,37.442949,-122.1615
159,Bazaarvoice,USA,Austin,30.407545,-97.717667
160,spigit,USA,Pleasanton,37.6637279,-121.8731805
161,spigit,USA,Reston,38.9590083,-77.3592746
162,spigit,GBR,London,51.5170385,-0.1394759
163,PowerReviews,USA,San Francisco,37.779558,-122.393041
164,PowerReviews,GBR,London,51.527099,-0.104408
165,hi5,USA,San Francisco,37.788668,-122.400558
166,Tagged,USA,San Francisco,37.7753,-122.4186
167,ScanScout,USA,Boston,42.340889,-71.051931
168,ScanScout,USA,New York,40.739833,-73.993158
169,ScanScout,USA,Los Angeles,34.050887,-118.459995
170,Indeed,USA,Stamford,41.038155,-73.558082
171,Jaxtr,USA,Menlo Park,37.451026,-122.18676
172,NetSuite,USA,San Mateo,37.536172,-122.327323
173,introNetworks,USA,Montecito,34.42071,-119.641821
174,Going,USA,Boston,42.355672,-71.060864
175,Respectance,USA,San Mateo,37.55909,-122.321836
176,Curse,USA,San Francisco,37.787092,-122.399972
177,eBuddy,NLD,Amsterdam,52.3640933,4.8919457
178,eBuddy,USA,San Francisco,37.787683,-122.410943
179,eBuddy,SGP,Singapore,51.500152,-0.126236
180,Grockit,USA,San Francisco,37.775196,-122.419204
181,PeerMe,USA,Mountain View,37.419819,-122.090188
182,Kiptronic,USA,San Francisco,37.792394,-122.402349
183,Vuze,USA,San Mateo,37.4858654,-122.2262606
184,Phonezoo,USA,Sunnyvale,37.386376,-121.991471
185,Wishpot,USA,Seattle,47.620716,-122.347533
186,PodTech,USA,Palo Alto,37.408256,-122.154176
187,NowPublic,CAN,Vancouver,49.283376,-123.103986
188,PayScale,USA,Seattle,47.5999337,-122.3276962
189,Crackle,USA,Culver City,34.017506,-118.401579
190,Lotame,USA,Columbia,39.205649,-76.77514
191,Lotame,USA,New York,40.753631,-73.995487
192,Lotame,USA,Cambridge,42.359146,-71.056604
193,Rebtel,SWE,Nacka Strand,59.3167843,18.1582777
194,Amazon,USA,Seattle,47.5923,-122.317295
195,BuddyTV,USA,Seattle,47.61968,-122.356756
196,Retrevo,USA,Sunnyvale,37.368594,-122.034021
197,SplashCast,USA,,37.09024,-95.712891
198,Brightcove,USA,Cambridge,42.362993,-71.086596
199,Hightail,USA,Campbell,37.288974,-121.935688
200,Nimbuzz,NLD,Capelle a/d IJssel,51.9122575,4.5464658
201,Tangler,USA,Mountain View,37.386665,-122.084171
202,obopay,USA,Redwood City,37.524729,-122.258037
203,PayPal,USA,San Jose,37.294465,-121.927696
204,TalkPlus,USA,San Mateo,37.553743,-122.300246
205,PermissionTV,USA,Waltham,42.417268,-71.258466
206,Rocketboom,USA,New York,40.797364,-73.97785
207,AOL,USA,New York,40.7311317,-73.9919311
208,Snapfish,USA,San Francisco,37.78554,-122.396689
209,IMVU,USA,Mountain View,37.3927975,-122.0727749
210,Techstars,USA,Boulder,40.010492,-105.276843
211,Nirvanix,USA,San Diego,32.877656,-117.210595
212,Scrybe,USA,San Francisco,40.270666,-74.761403
213,Viagogo,USA,San Francisco,51.500152,-0.126236
214,KnockaTV,ISR,,31.046051,34.851612
215,Echo,USA,San francisco,38.0729365,-122.1879633
216,GreatCall,USA,San Diego,32.964294,-117.265191
217,SelectMinds,USA,New York,40.740251,-73.990004
218,Revver,USA,Los Angeles,34.052187,-118.243425
219,Metacafe,USA,San Francisco,37.437328,-122.159928
220,ChaCha,USA,Carmel,39.998641,-86.130347
221,Flock,USA,Menlo Park,37.491356,-122.228843
222,Kontera,USA,San Francisco,37.767575,-122.411157
223,Dropbox,USA,San Francisco,37.7909427,-122.4084994
224,TokBox,USA,San Francisco,37.779507,-122.39071
225,Sampa,USA,Redmond,47.682233,-122.135521
226,Six Apart,JPN,Tokyo,35.6725213,139.7326754
227,Yola,USA,San Francisco,37.7911148,-122.3954751
228,BitTorrent,USA,San Francisco,37.790998,-122.394668
229,Kongregate,USA,San Francisco,37.786942,-122.401245
230,DanceJam,USA,San Francisco,37.781557,-122.407959
231,Inneractive,USA,San Mateo,37.5646055,-122.3229235
232,Filtrbox,USA,Palo Alto,40.010492,-105.276843
233,Brightkite,USA,Burlingame,39.762314,-104.982256
234,Cloudant,USA,Boston,42.35892,-71.05781
235,Veotag,USA,New York,40.752957,-73.98546
236,KIT digital,USA,New York,40.751816,-73.971655
237,KIT digital,SWE,Stockholm,59.3369746,18.0580765
238,KIT digital,CAN,"Mississauga, Ontario",43.6587599,-79.5983626
239,Kiva,USA,San Francisco,37.762125,-122.4147
240,Zopa,GBR,London,51.517904,-0.139947
241,Fathom Online,USA,San Francisco,37.775196,-122.419204
242,Hitwise,AUS,Melbourne,-37.814251,144.963169
243,Zivity,USA,San Francisco,37.789488,-122.397593
244,BlueLithium,USA,San Jose,37.32052,-121.948399
245,ContextWeb,USA,New York,40.71014,-74.010808
246,eXpresso,USA,Palo Alto,37.451637,-122.121932
247,Doostang,USA,Palo Alto,37.427235,-122.145783
248,Helium,USA,Andover,42.675189,-71.1469
249,ZoomInfo,USA,Waltham,42.38532,-71.207055
250,Zappos,USA,Henderson,36.032976,-115.064859
251,Zango,USA,Bellevue,47.579208,-122.155668
252,Docstoc,USA,Santa Monica,34.018275,-118.495025
253,Vlingo,USA,Cambridge,42.372912,-71.118999
254,ZYB,DNK,Copenhagen,55.699123,12.541484
255,DotBlu,USA,San Francisco,37.09024,-95.712891
256,Covestor,GBR,London,51.5194201,-0.1433689
257,Mevio,USA,San Francisco,37.782263,-122.392142
258,Shock Treatment Management,USA,Seattle,47.610332,-122.339859
259,NewsGator,USA,Denver,39.755092,-104.988123
260,Pluck,USA,Austin,30.268735,-97.745209
261,FilmLoop,USA,Menlo Park,37.48413,-122.169472
262,BitPass,USA,Mountain View,37.40047,-122.072981
263,Kelkoo,USA,London,37.09024,-95.712891
264,sezmi,USA,Belmont,37.524422,-122.265869
265,sezmi,USA,Santa Monica,34.017373,-118.453218
266,sezmi,USA,Fort Lauderdale,26.207024,-80.157296
267,Atom Entertainment,USA,San Francisco,37.790964,-122.401128
268,CinemaNow,USA,Marina Del Rey,33.983543,-118.432526
269,eHarmony,USA,Santa Monica,34.145946,-118.132351
270,Friendster,MYS,Kuala Lumpur,3.139003,101.686855
271,Heavy,USA,New York,40.753385,-73.98962
272,ReachLocal,GBR,London,41.53155,-72.188584
273,ReachLocal,CAN,Toronto,43.7192415,-79.338246
274,Greystripe,USA,San Francisco,37.710677,-122.39323
275,Trulia,USA,San Francisco,37.766909,-122.406676
276,WeatherBug,USA,Germantown,39.2009241,-77.2630048
277,TubeMogul,USA,Emeryville,37.836957,-122.286493
278,SpiralFrog,USA,New York,37.09024,-95.712891
279,Multiply,IDN,"Kebayoran Lama, Jakarta Selatan",26.400499,-80.097742
280,Vtap,USA,Andover,42.656621,-71.140538
281,Seedcamp,GBR,London,51.5108803,-0.1418973
282,LimeLife,USA,Menlo Park,37.48413,-122.169472
283,OpenTable,USA,San Francisco,37.785647,-122.405265
284,MocoSpace,USA,Boston,42.350274,-71.058768
285,Adknowledge,USA,Kansas City,39.044694,-94.597896
286,Adknowledge,USA,New York,40.748901,-73.992463
287,Adknowledge,USA,San Francisco,37.78866,-122.401406
288,Adknowledge,USA,Fort Myers,26.580095,-81.879069
289,Adknowledge,CAN,Toronto,43.6474554,-79.3953743
290,Adknowledge,GBR,"Covent Garden, London",51.5114403,-0.1229212
291,Adknowledge,DEU,Munich,48.1635092,11.5582609
292,Adknowledge,FRA,Paris,48.8506065,2.3797825
293,Adknowledge,CHN,Shanghai,31.222622,121.4770384
294,LocaModa,USA,Cambridge,42.358822,-71.104329
295,ChannelAdvisor,USA,Morrisville,35.854483,-78.815635
296,Yap,USA,Fort Mill,35.22806,-80.856178
297,Minglebox,IND,Bangalore,12.971606,77.594376
298,TestFreaks,SWE,Stockholm,59.3339908,18.0571198
299,Quattro Wireless,USA,Waltham,42.3729,-71.248472
300,Ripl,USA,Seattle,47.620716,-122.347533
301,BBE,USA,New York,40.7445343,-73.9874008
302,Tacoda,USA,New York,40.757929,-73.985506
303,Thumbplay,USA,New York,40.725435,-73.997395
304,Fotolog,USA,New York,40.757929,-73.985506
305,Xfire,USA,Santa Monica,34.0184659,-118.49863
306,Alloy,USA,,37.09024,-95.712891
307,Mixercast,USA,San Mateo,37.553743,-122.300246
308,Wonga,GBR,London,51.5192042,-0.1626103
309,SnapTell,USA,Palo Alto,37.433414,-122.128772
310,Tutor,USA,New York,40.707921,-74.004792
311,EyeJot,USA,Seattle,47.5999337,-122.3276962
312,Spiceworks,USA,Austin,30.386601,-97.753739
313,MyHeritage,ISR,Or Yehuda,32.029748,34.856173
314,OnForce,USA,Lexington,42.47218,-71.262508
315,OMGPOP,USA,New York,40.723384,-74.001704
316,Ooyala,USA,Mountain View,37.386665,-122.084171
317,Daylife,USA,New York,40.643438,-73.886452
318,SayNow,USA,Palo Alto,37.42746,-122.143915
319,Crunchyroll,USA,San Francisco,37.781265,-122.393229
320,PixSense,USA,Santa Clara,37.387114,-121.973228
321,Behance,USA,New York,40.74406,-74.004592
322,hulu,USA,Los Angeles,34.031276,-118.456806
323,OurStory,USA,Mountain View,37.40047,-122.072981
324,imeem,USA,San Francisco,37.779624,-122.391236
325,AdMob,USA,Mountain View,37.563585,-122.324621
326,MySQL,USA,Cupertino,37.322806,-122.030201
327,Attributor,USA,San Mateo,37.453687,-122.228595
328,OrganizedWisdom,USA,New York,40.775537,-73.981709
329,BeFunky,USA,San Francisco,37.7749295,-122.4194155
330,PeekYou,USA,New York,40.757929,-73.985506
331,Mozy,USA,Pleasant Grove,40.357978,-111.777531
332,Mixx,USA,McLean,38.003376,-79.420926
333,TripIt,USA,San Francisco,37.764169,-122.402021
334,PubMatic,USA,Redwood City,37.446668,-122.156579
335,GENWI,USA,Los Altos,33.8171,-111.9035
336,FlowPlay,USA,Seattle,47.6015315,-122.335943
337,Social Project,USA,Santa Monica,34.01052,-118.495981
338,RotoHog,USA,Los Angeles,33.959799,-118.343938
339,Balihoo,USA,Boise,43.61295,-116.205637
340,Viewpoints,USA,Chicago,41.890376,-87.63406
341,RatePoint,USA,Needham,42.296111,-71.238524
342,Smartsheet,USA,Bellevue,47.617842,-122.20052
343,OneRiot,USA,Boulder,40.01621,-105.28131
344,ThisNext,USA,Santa Monica,34.01533,-118.493592
345,Avvo,USA,Seattle,47.6104101,-122.3396627
346,MuseStorm,USA,Sunnyvale,37.368594,-122.034021
347,UpDown,USA,Cambridge,42.375392,-71.118487
348,Clickable,USA,New York,40.7413559,-73.9912208
349,Eons,USA,Boston,42.375219,-71.056101
350,Airborne Mobile,CAN,Montreal,45.513684,-73.572133
351,Cuil,USA,Menlo Park,37.451124,-122.166264
352,Webjam,GBR,London,51.519819,-0.136174
353,Boomi,USA,Berwyn,40.063476,-75.457492
354,mig33,SGP,Singapore,37.580304,-122.343679
355,Animoto,USA,New York,40.72948,-74.000195
356,GamerDNA,USA,Cambridge,42.375392,-71.118487
357,SpeedDate,USA,San Mateo,37.557637,-122.285714
358,Jawbone,USA,San Francisco,37.768708,-122.402866
359,mEgo,USA,Los Angeles,34.064491,-118.42749
360,Metaplace,USA,Solana Beach,33.020832,-117.077311
361,Xobni,USA,San Francisco,37.789634,-122.404052
362,Spoke,USA,San Mateo,37.559287,-122.302262
363,BroadClip,USA,Livermore,37.661237,-121.803572
364,Fixya,USA,San Mateo,37.566879,-122.323895
365,Mozilla,USA,Mountain View,37.418491,-122.08744
366,BuzzDash,USA,Marina del Rey,33.977854,-118.445271
367,Sermo,USA,Cambridge,42.364367,-71.078978
368,Worklight,USA,New York,40.756799,-73.976348
369,RingCentral,USA,San Mateo,37.560155,-122.285588
370,Zillow,USA,Seattle,47.6011125,-122.3293984
371,Moz,USA,Seattle,47.620716,-122.347533
372,MatchMine,USA,Needham,42.304545,-71.220187
373,Mimeo,USA,New York,40.745216,-73.982807
374,Mobivox,CAN,Montreal,45.500277,-73.560084
375,3Jam,USA,San Francisco,37.765125,-122.4044034
376,PlaySpan,USA,Santa Clara,37.396312,-121.961396
377,DocuSign,USA,Seattle,47.603015,-122.335668
378,Grouply,USA,Redwood City,37.502742,-122.211281
379,Graspr,USA,Mountain View,37.384919,-122.053175
380,Zannel,USA,San Francisco,37.775196,-122.419204
381,Zimbra,USA,Palo Alto,37.557637,-122.285714
382,FriendFeed,USA,Mountain View,37.39248,-122.072612
383,Wikinvest,USA,San Francisco,37.775196,-122.419204
384,Rupture,USA,San Francisco,37.783898,-122.395234
385,Gazelle,USA,Boston,42.354022,-71.140762
386,Fon,ESP,Madrid,40.530724,-3.632687
387,JibJab,USA,Venice,34.011335,-118.468458
388,Whiskey Media,USA,San Francisco,37.856331,-122.495222
389,RayV,USA,New York,40.781159,-73.978332
390,Uptake,USA,Palo Alto,37.443058,-122.161674
391,Polyvore,USA,Mountain View,37.386175,-122.083487
392,23andMe,USA,Mountain View,37.09024,-95.712891
393,YuMe,USA,Redwood City,37.476479,-122.221717
394,AdReady,USA,Seattle,47.649027,-122.346299
395,Treemo Labs,USA,Seattle,47.620716,-122.347533
396,Eloqua,USA,Vienna,38.9132821,-77.2279465
397,Eloqua,CAN,Toronto,43.6467716,-79.4021146
398,Blurb,USA,San Francisco,37.792968,-122.40414
399,The Climate Corporation,USA,San Francisco,37.782809,-122.394354
400,The Climate Corporation,USA,Seattle,47.5984767,-122.3331466
401,Automattic,USA,San Francisco,37.744274,-122.421344
402,Platial,USA,Portland,45.523104,-122.670132
403,Tabblo,USA,Boston,42.35888,-71.05682
404,Tumblr,USA,New York,40.743808,-73.983626
405,Radar Networks,USA,San Francisco,37.7753,-122.398058
406,Dash,USA,Sunnyvale,37.401495,-122.031855
407,Veodia,USA,San Mateo,37.553743,-122.300246
408,uTest,USA,Framingham,42.288291,-71.52679
409,Payoneer,USA,New York,40.621591,-73.960717
410,Songkick,GBR,London,51.54202,-0.0558343
411,Shopatron,USA,San Luis Obispo,37.09024,-95.712891
412,JackBe,USA,Chevy Chase,38.963492,-77.091025
413,EchoSign,USA,Palo Alto,37.445326,-122.160671
414,Buzzwire,USA,Denver,39.755092,-104.988123
415,Predictify,USA,Redwood City,37.486571,-122.229161
416,TrialPay,USA,Mountain View,37.388095,-122.08276
417,CollegeHumor,USA,,37.09024,-95.712891
418,Firetide,USA,Campbell,37.285133,-121.932962
419,eXelate,USA,New York,40.741266,-73.990753
420,eXelate,USA,San Francisco,37.787249,-122.3990501
421,eXelate,USA,Chicago,41.8831959,-87.6517774
422,eXelate,ISR,Kfar-Saba,32.1618634,34.9341664
423,eXelate,FRA,Paris,48.8743443,2.3226888
424,eXelate,GBR,London,51.5150129,-0.1326786
425,BitGravity,USA,Burlingame,37.590056,-122.347654
426,blueKiwi,FRA,Paris,48.8599791,2.3608064
427,Socializr,USA,San Francisco,37.77759,-122.395602
428,Eurekster,USA,,37.790992,-122.40188
429,OnLive,USA,Palo Alto,37.09024,-95.712891
430,Skinkers,GBR,London,51.604922,0.239866
431,PicksPal,USA,Mountain View,37.40047,-122.072981
432,Gigya,USA,Mountain View,37.43938,-122.158804
433,Zattoo,USA,Ann Arbor,42.292649,-83.734673
434,Baynote,USA,San Jose,37.332271,-122.006539
435,Songbird,USA,San Francisco,37.787126,-122.39783
436,GridNetworks,USA,Seattle,47.602873,-122.336132
437,Quigo,USA,New York,40.907974,-73.84179
438,Disqus,USA,San Francisco,37.786906,-122.397672
439,Peer39,USA,New York,40.755446,-73.980246
440,Vitrue,USA,Atlanta,33.756806,-84.392198
441,Vitrue,USA,New York,40.718888,-74.001169
442,Pelago,USA,Seattle,47.607065,-122.335373
443,Akimbo,USA,San Mateo,37.548482,-122.320534
444,Vringo,USA,New York,40.7550005,-73.9717364
445,Plazes,DEU,Berlin,52.523402,13.398694
446,Faves,USA,Seattle,47.603327,-122.334983
447,mDialog,CAN,Toronto,43.65455,-79.364013
448,HiveLive,USA,Boulder,40.015733,-105.275027
449,Evi,GBR,Cambridge,52.195668,0.130647
450,Yedda,ISR,Tel Aviv,32.0554,34.7595
451,BrightRoll,USA,San Francisco,37.794643,-122.401144
452,Casero,CAN,"Toronto, Ontario",43.650168,-79.37621
453,Minekey,USA,Sunnyvale,37.384239,-122.012475
454,Compete,USA,Boston,42.346743,-71.076632
455,RepairPal,USA,Emeryville,37.838225,-122.296411
456,Doppelganger,USA,San Francisco,37.762162,-122.413912
457,Zmags,DNK,Copenhagen,55.6839208,12.571492
458,Zmags,GBR,London,51.5111369,-0.1247662
459,StreetFire,USA,Los Angeles,33.982431,-118.426707
460,Turn,USA,Redwood City,37.512253,-122.201099
461,TrackVia,USA,Denver,39.738499,-105.158645
462,Loopt,USA,Mountain View,37.384717,-122.081625
463,Fix8,USA,Sherman Oaks,34.152826,-118.465582
464,MyBuys,USA,San Mateo,37.530893,-122.245087
465,MyBuys,USA,Ann Arbor,42.277416,-83.733276
466,Adteractive,USA,San Francisco,37.78554,-122.396689
467,BlackArrow,USA,San Jose,37.549475,-122.316982
468,Yieldex,USA,New York,37.636288,-122.42689
469,Peerflix,USA,Palo Alto,37.446407,-122.159712
470,TheStreet,USA,New York,40.707645,-74.010816
471,Omniture,USA,Orem,40.323902,-111.68192
472,Vobile,USA,Santa Clara,37.399208,-121.97895
473,Vivox,USA,Natick,37.09024,-95.712891
474,Verimatrix,USA,San Diego,32.903248,-117.175733
475,Billeo,USA,Santa Clara,37.385216,-121.972128
476,Billeo,USA,Santa Clara,37.4069445,-121.9797628
477,HowStuffWorks,USA,Atlanta,37.09024,-95.712891
478,RealSelf,USA,Seattle,47.620716,-122.347533
479,ZeniMax,USA,Rockville,39.105555,-77.179772
480,GeoSentric,NLD,Amsterdam,37.09024,-95.712891
481,Blowtorch,USA,Sausalito,37.862592,-122.493561
482,Blyk,FIN,Helsinki,52.146853,-1.721287
483,OurStage,USA,Chelmsford,42.591704,-71.319348
484,GameLayers,USA,San Francisco,37.803847,-122.402468
485,Mogreet,USA,Venice,33.999004,-118.472297
486,Zoji,USA,Seattle,47.620716,-122.347533
487,Worktopia,USA,White Plains,40.987453,-73.741649
488,WEbook,USA,New York,38.984172,-77.095965
489,beRecruited,USA,San Francisco,33.754487,-84.389663
490,Splunk,USA,San Francisco,37.78274,-122.390945
491,LucidEra,USA,San Mateo,37.5583159,-122.2862187
492,xkoto,USA,Waltham,42.405685,-71.255857
493,TrustedID,USA,Palo Alto,37.520592,-122.255907
494,Youku,CHN,Shanghai,31.2006566,121.4384701
495,Phanfare,USA,Princeton,40.349854,-74.660287
496,RedLasso,USA,King of Prussia,40.099703,-75.39599
497,Seeqpod,USA,Emeryville,37.8454819,-122.296342
498,Songza,USA,Long Island City,40.7473113,-73.9549182
499,CollegeFanz,USA,Mt. Laurel,39.935819,-74.909185
500,Yodle,USA,New York,40.742459,-73.9918126
501,Yodle,USA,Austin,30.378658,-97.731249
502,Yodle,USA,Charlotte,35.139441,-80.916109
503,Yodle,USA,Scottsdale,33.464377,-111.924855
504,Yodle,USA,Buford,34.105226,-84.03398
505,Qwaq,USA,Palo Alto,37.425591,-122.145416
506,Motionbox,USA,New York,40.606061,-73.822331
507,Snapvine,USA,Seattle,47.598968,-122.332904
508,Deezer,FRA,Paris,48.8780596,2.3283853
509,betNOW,GBR,London,51.511599,-0.126389
510,Jott,USA,Seattle,47.6139472,-122.327807
511,divorce360,USA,North Palm Beach,26.820375,-80.058401
512,HubSpot,USA,Cambridge,42.375392,-71.118487
513,Kewego,FRA,Paris,46.227638,2.213749
514,Utterz,USA,Maynard,42.431555,-71.483077
515,Vidyo,USA,Hackensack,40.909378,-74.033707
516,WeGame,USA,,37.09024,-95.712891
517,Fraud Sciences,USA,Palo Alto,37.09024,-95.712891
518,Intronis,USA,Boston,42.351105,-71.049124
519,CrossLoop,USA,Monterey,36.611645,-121.898539
520,iMemories,USA,Scottsdale,33.639318,-111.883237
521,Dapper,USA,San Francisco,37.7766184,-122.3938931
522,ClickTale,ISR,Ramat Gan,31.046051,34.851612
523,ClickTale,ISR,Ramat Gan,32.068424,34.824785
524,Twenga,FRA,Paris,48.856667,2.350987
525,TradeKing,USA,Fort Lauderdale,26.119102,-80.1343038
526,Viadeo,FRA,Paris,48.8747064,2.3304161
527,Masala,USA,San Francisco,37.09024,-95.712891
528,CafeMom,USA,New York,37.09024,-95.712891
529,Shipwire,USA,Palo Alto,37.4418834,-122.1430195
530,FastBooking,FRA,Paris,37.09024,-95.712891
531,GrubHub,USA,Chicago,41.907647,-87.649878
532,Uversity,USA,San Francisco,37.7749295,-122.4194155
533,WildTangent,USA,Redmond,37.09024,-95.712891
534,Gilt Groupe,USA,New York,40.74727,-73.9800645
535,BeliefNet,USA,New York,40.740231,-73.985433
536,Smilebox,USA,Redmond,47.676378,-122.122155
537,Kosmix,USA,Mountain View,37.3867729,-122.0752224
538,Goodreads,USA,Santa Monica,34.01052,-118.495981
539,Ribbit,USA,Mountain View,37.386665,-122.084171
540,Jobvite,USA,Burlingame,37.789034,-122.398503
541,HubPages,USA,San Francisco,37.7876952,-122.3991505
542,ideeli,USA,New York,40.755978,-73.990396
543,Streamezzo,FRA,Paris,48.872159,2.291225
544,Shoeboxed,USA,Durham,35.996157,-78.902115
545,Shoeboxed,USA,Durham,35.9939,-78.8986
546,WeShow,USA,New York,40.752516,-73.973072
547,Qik,USA,Redwood City,37.486368,-122.230116
548,Flixwagon,ISR,Tel-Aviv,32.0554,34.7595
549,PlayFirst,USA,San Francisco,37.790346,-122.40185
550,Libersy,NLD,Almere,52.373812,4.890951
551,RipCode,USA,Richardson,32.959908,-96.70737
552,RipCode,USA,Austin,30.402252,-97.748795
553,Deem,USA,San Francisco,37.559836,-122.271532
554,CDNetworks,USA,San Jose,37.4050988,-121.9477639
555,KAYAK,USA,Norwalk,41.1010914,-73.4168779
556,Acquia,USA,Burlington,42.524527,-71.137784
557,Chumby,USA,San Diego,32.939673,-117.240799
558,GridPoint,USA,Arlington,38.888107,-77.091562
559,UGOBE,USA,Eagle,43.692002,-116.339049
560,HelioVolt,USA,Austin,30.216908,-97.685078
561,Etsy,USA,Brooklyn,40.694731,-73.983268
562,Ausra,USA,Mountain View,37.446526,-122.117933
563,Kior,USA,Pasadena,37.09024,-95.712891
564,Causes,USA,San Francisco,37.870258,-122.272513
565,Nanosolar,USA,San Jose,37.264749,-121.789862
566,Challenge Games,USA,Austin,30.268236,-97.740651
567,Shozu,USA,San Francisco,37.771706,-122.402683
568,EditGrid,HKG,,22.396428,114.109497
569,Tesla Motors,USA,Palo Alto,37.496737,-122.245323
570,Bunchball,USA,Redwood City,37.3208403,-121.9479223
571,SimulScribe,USA,New York,40.762673,-73.969296
572,Delve Networks,USA,Seattle,47.600818,-122.334117
573,Hooja,USA,Palo Alto,37.437328,-122.159928
574,TravelMuse,USA,New York,37.402802,-122.117418
575,LifeOnKey,USA,New York,37.09024,-95.712891
576,Scrapblog,USA,San Francisco,25.752358,-80.25468
577,Blekko,USA,Redwood Shores,37.09024,-95.712891
578,Onaro,USA,Boston,42.341899,-71.065924
579,Meraki,USA,San Francisco,37.392443,-122.072517
580,ice,USA,,37.09024,-95.712891
581,SugarCRM,USA,Cupertino,37.323739,-122.014147
582,DeepRockDrive,USA,Las Vegas,36.1062,-115.1374
583,4Home,USA,Sunnyvale,37.385225,-121.991912
584,bluepulse,USA,San Mateo,37.563905,-122.324688
585,Jobfox,USA,McLean,38.92719,-77.216969
586,Outspark,USA,San Francisco,37.775196,-122.419204
587,ARPU,USA,Washington,37.09024,-95.712891
588,Livemocha,USA,Seattle,47.6399006,-122.1914274
589,Joyent,USA,San Francisco,37.856743,-122.480153
590,PLYmedia,USA,Palo Alto,37.400821,-122.131383
591,NuConomy,USA,San Francisco,37.795191,-122.430411
592,SuccessFactors,USA,San Mateo,37.557637,-122.285714
593,fabrik,USA,San Mateo,37.553743,-122.300246
594,Widgetbox,USA,San Francisco,37.798853,-122.398599
595,TicketsNow,USA,Rolling Meadows,42.050903,-88.027569
596,RazorGator,USA,Los Angeles,34.047312,-118.445243
597,yoonew,USA,New York,40.75362,-73.986557
598,Oversee,USA,Los Angeles,34.051368,-118.256305
599,Zynga,USA,San Francisco,37.765158,-122.404234
600,WAYN,GBR,London,51.500152,-0.126236
601,Mumboe,USA,Austin,30.390071,-97.711652
602,Wellsphere,USA,San Mateo,37.55153,-122.314072
603,blinkbox music,GBR,Oxford,51.7319786,-1.2063327
604,XING,DEU,Hamburg,53.555554,9.98793
605,Proximic,USA,Palo Alto,37.766909,-122.406676
606,Amobee,USA,Redwood City,37.52845,-122.263721
607,Visible Measures,USA,Boston,42.3536303,-71.0590483
608,CleverSet,USA,Seattle,47.605711,-122.33872
609,Roost,USA,San Francisco,37.7891288,-122.4020276
610,HealthCentral,USA,Arlington,38.894403,-77.068267
611,XAware,USA,Colorado Springs,38.912262,-104.827041
612,Endeca,USA,Cambridge,42.36233,-71.081527
613,Lijit Networks,USA,Boulder,40.01621,-105.28131
614,clipsync,USA,San Francisco,37.2906027,-121.9317853
615,General Electric,USA,Fairfield,41.216225,-73.2525873
616,Heroku,USA,San Francisco,37.775196,-122.419204
617,Lookery,USA,San Francisco,37.788266,-122.403865
618,Lookery,USA,Cambridge,42.398424,-71.130297
619,comScore,USA,Reston,38.9579071,-77.3577568
620,Sharetivity,USA,Palo Alto,37.550954,-122.315396
621,First30Days,USA,Louisville,38.257035,-85.717393
622,Seatwave,GBR,London,51.500152,-0.126236
623,BreakingPoint Systems,USA,Austin,30.384453,-97.709809
624,VisualCV,USA,Reston,38.9530391,-77.3479238
625,EnterpriseDB,USA,Bedford,40.562967,-74.332355
626,Craigslist,USA,San Francisco,37.762512,-122.46649
627,TalentSpring,USA,Seattle,47.680496,-122.120938
628,Collarity,USA,Palo Alto,37.407752,-122.154565
629,RocketOn,USA,South San Francisco,37.65466,-122.40788
630,SpotXchange,USA,Westminster,39.89674,-105.07359
631,Maven Networks,USA,Cambridge,42.375392,-71.118487
632,The Point,USA,Chicago,41.896499,-87.643622
633,Limeade,USA,Bellevue,47.6097449,-122.196699
634,Mixbook,USA,Palo Alto,37.383844,-121.918319
635,GameDuell,DEU,Berlin,52.5131826,13.3941489
636,Bungee Labs,USA,Orem,40.32462,-111.679755
637,stickK,USA,New York,40.744837,-73.983843
638,Bragster,GBR,London,51.5220072,-0.0766034
639,Oddcast,USA,New York,40.752325,-73.988477
640,Qype,DEU,Hamburg,53.54598,9.987181
641,Escapia,USA,Seattle,47.613896,-122.3413
642,GumGum,USA,Santa Monica,34.052187,-118.243425
643,Snap Technologies,USA,Pasadena,34.146436,-118.153136
644,TwoFish,USA,Redwood City,37.522281,-122.258139
645,Three Rings,USA,San Francisco,37.775196,-122.419204
646,ChoiceStream,USA,Boston,42.36638,-71.093601
647,Smalltown,USA,San Mateo,37.566123,-122.323045
648,Flypaper,USA,Cincinnati,39.098753,-84.5163108
649,Sparkplay Media,USA,Mill Valley,37.905544,-122.547445
650,TheLadders,USA,New York,40.725883,-74.006196
651,Cellfire,USA,San Jose,37.395923,-121.92902
652,Netflix,USA,Los Gatos,37.25142,-121.968687
653,MOG,USA,Berkeley,37.872222,-122.268403
654,Social Gaming Network,USA,Los Angeles,37.446823,-122.161523
655,Social Gaming Network,USA,Beverly Hills,34.0698494,-118.4054182
656,Danger,USA,Palo Alto,37.425168,-122.136248
657,Coverity,USA,San Francisco,37.7759675,-122.3931128
658,Fortify Software,USA,San Mateo,37.560781,-122.284114
659,Sitemasher,USA,Coral Gables,25.705057,-80.271378
660,fotopedia,FRA,Paris,48.856667,2.350987
661,Foneshow,USA,Portland,43.657058,-70.253959
662,CoAdna Photonics,USA,Sunnyvale,37.394723,-122.034634
